COUNTY,LABEL,FULL_,FIPS,POP,Desc_,Metric,Value,Rate,Date,ObjectId
SEDGWICK,Sedgwick,Sedgwick County,115,2275,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,92.9,05/26/2020,204
SEDGWICK,Sedgwick,Sedgwick County,115,2275,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,7.1,05/26/2020,205
SEDGWICK,Sedgwick,Sedgwick County,115,2275,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,42,,05/26/2020,206
SEDGWICK,Sedgwick,Sedgwick County,115,2275,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1846.2,05/26/2020,207
SEDGWICK,Sedgwick,Sedgwick County,115,2275,Colorado Case Counts by County,Cases,0,,05/27/2020,208
SEDGWICK,Sedgwick,Sedgwick County,115,2275,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,7.1,05/27/2020,209
SEDGWICK,Sedgwick,Sedgwick County,115,2275,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,92.9,05/27/2020,210
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/10/2020,211
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,658.2,05/04/2020,212
SAGUACHE,Saguache,Saguache County,109,6837,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,1155.5,05/30/2020,213
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,23,,05/22/2020,214
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/11/2020,215
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/12/2020,216
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/13/2020,217
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/14/2020,218
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/15/2020,219
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/16/2020,220
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/17/2020,221
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/18/2020,222
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/19/2020,223
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/20/2020,224
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/21/2020,225
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/22/2020,226
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/23/2020,227
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/24/2020,228
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/25/2020,229
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/26/2020,230
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/27/2020,231
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/28/2020,232
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,4,,04/29/2020,233
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,04/30/2020,234
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,05/01/2020,235
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/01/2020,236
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/01/2020,237
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,75,,05/01/2020,238
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1097,05/01/2020,239
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,05/02/2020,240
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/02/2020,241
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/02/2020,242
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,42,,05/02/2020,243
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,614.3,05/02/2020,244
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,05/03/2020,245
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,100,05/03/2020,246
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0,05/03/2020,247
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,43,,05/03/2020,248
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,628.9,05/03/2020,249
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,05/04/2020,250
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.4,05/04/2020,251
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.6,05/04/2020,252
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,45,,05/04/2020,253
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,94.5,05/22/2020,254
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,5.5,05/22/2020,255
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,73,,05/22/2020,256
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1067.7,05/22/2020,257
SAGUACHE,Saguache,Saguache County,109,6837,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,351,05/23/2020,258
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,24,,05/23/2020,259
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,92.3,05/23/2020,260
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,7.7,05/23/2020,261
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,78,,05/23/2020,262
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1140.9,05/23/2020,263
SAGUACHE,Saguache,Saguache County,109,6837,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,365.7,05/24/2020,264
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,25,,05/24/2020,265
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,92.3,05/24/2020,266
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,7.7,05/24/2020,267
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,78,,05/24/2020,268
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1140.9,05/24/2020,269
SAGUACHE,Saguache,Saguache County,109,6837,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,526.6,05/25/2020,270
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,36,,05/25/2020,271
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,92.4,05/25/2020,272
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,7.6,05/25/2020,273
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,79,,05/25/2020,274
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1155.5,05/25/2020,275
SAGUACHE,Saguache,Saguache County,109,6837,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,526.6,05/26/2020,276
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,36,,05/26/2020,277
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,93.1,05/26/2020,278
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,6.9,05/26/2020,279
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,87,,05/26/2020,280
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1272.5,05/26/2020,281
SAGUACHE,Saguache,Saguache County,109,6837,"Case Rates Per 100,000 People in Colorado by County","Rate per 100,000",,365.7,05/27/2020,282
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,25,,05/27/2020,283
SAGUACHE,Saguache,Saguache County,109,6837,Number of Deaths by County,Deaths,1,,05/27/2020,284
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,6.7,05/27/2020,285
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,93.3,05/27/2020,286
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,89,,05/27/2020,287
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,1301.7,05/27/2020,288
SAGUACHE,Saguache,Saguache County,109,6837,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,482.7,05/28/2020,289
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,33,,05/28/2020,290
SAGUACHE,Saguache,Saguache County,109,6837,Number of Deaths by County,Deaths,1,,05/28/2020,291
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,6.7,05/28/2020,292
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,93.3,05/28/2020,293
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,89,,05/28/2020,294
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,1301.7,05/28/2020,295
SAGUACHE,Saguache,Saguache County,109,6837,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,702.1,05/29/2020,296
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,48,,05/29/2020,297
SAGUACHE,Saguache,Saguache County,109,6837,Number of Deaths by County,Deaths,1,,05/29/2020,298
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,6.7,05/29/2020,299
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,93.3,05/29/2020,300
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,90,,05/29/2020,301
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,1316.4,05/29/2020,302
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,79,,05/30/2020,303
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,05/05/2020,304
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.4,05/05/2020,305
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.7,05/05/2020,306
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,46,,05/05/2020,307
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,672.8,05/05/2020,308
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,05/06/2020,309
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.7,05/06/2020,310
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.4,05/06/2020,311
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,46,,05/06/2020,312
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,672.8,05/06/2020,313
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,3,,05/07/2020,314
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.7,05/07/2020,315
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.4,05/07/2020,316
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,46,,05/07/2020,317
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,672.8,05/07/2020,318
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,4,,05/08/2020,319
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.9,05/08/2020,320
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.1,05/08/2020,321
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,49,,05/08/2020,322
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,716.7,05/08/2020,323
SAGUACHE,Saguache,Saguache County,109,6837,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,73.1,05/09/2020,324
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,5,,05/09/2020,325
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.2,05/09/2020,326
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.8,05/09/2020,327
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,53,,05/09/2020,328
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,775.2,05/09/2020,329
SAGUACHE,Saguache,Saguache County,109,6837,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,73.1,05/10/2020,330
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,5,,05/10/2020,331
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.3,05/10/2020,332
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.7,05/10/2020,333
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,54,,05/10/2020,334
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,789.8,05/10/2020,335
SAGUACHE,Saguache,Saguache County,109,6837,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,73.1,05/11/2020,336
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,5,,05/11/2020,337
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.4,05/11/2020,338
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.6,05/11/2020,339
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,55,,05/11/2020,340
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,804.5,05/11/2020,341
SAGUACHE,Saguache,Saguache County,109,6837,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,117,05/12/2020,342
SAGUACHE,Saguache,Saguache County,109,6837,Colorado Case Counts by County,Cases,8,,05/12/2020,343
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.4,05/12/2020,344
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.6,05/12/2020,345
SAGUACHE,Saguache,Saguache County,109,6837,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,55,,05/12/2020,346
SAGUACHE,Saguache,Saguache County,109,6837,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,804.5,05/12/2020,347
SAGUACHE,Saguache,Saguache County,109,6837,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,117,05/13/2020,348
